,fSalesPrimaryKey,ProductID,SalesRepID,Location,Date,Units,PercentOfStandardCost,RevenueDiscount
0,12249,3,5,Germany;Berlin,2015-01-02,144,0.966,0.55
5205,17454,1,5,Germany;Berlin,2015-06-05,45,0.965,0.15
5206,17455,1,7,Germany;Frankfurt,2015-06-05,44,0.965,0.15
5207,17456,9,4,Germany;Frankfurt,2015-06-05,42,0.965,0.15
5208,17457,11,7,Germany;Frankfurt,2015-06-05,39,0.965,0.15
5209,17458,5,4,Germany;Frankfurt,2015-06-05,33,0.965,0.15
5210,17459,5,3,Czech republic;Brno,2015-06-05,31,0.965,0.15
5211,17460,9,5,Germany;Berlin,2015-06-05,31,0.965,0.15
5212,17461,8,5,Germany;Berlin,2015-06-05,31,0.965,0.15
5213,17462,6,4,Germany;Frankfurt,2015-06-05,29,0.965,0.15
5214,17463,8,1,Czech republic;Prague,2015-06-05,28,0.965,0.15
5215,17464,1,7,Germany;Frankfurt,2015-06-05,28,0.965,0.15
5216,17465,4,5,Germany;Berlin,2015-06-05,27,0.965,0.15
5217,17466,11,5,Germany;Berlin,2015-06-05,23,0.965,0.01
5218,17467,9,4,Germany;Frankfurt,2015-06-05,10,0.965,0.0
5219,17468,4,4,Germany;Frankfurt,2015-06-05,1,0.965,0.0
5220,17469,1,6,Germany;Dresden,2015-06-06,150,0.96,0.55
5221,17470,2,5,Germany;Berlin,2015-06-06,137,0.96,0.55
5222,17471,3,5,Germany;Berlin,2015-06-06,136,0.96,0.55
5223,17472,7,5,Germany;Berlin,2015-06-06,134,0.96,0.55
5224,17473,2,7,Germany;Frankfurt,2015-06-06,133,0.96,0.55
5225,17474,1,6,Germany;Dresden,2015-06-06,133,0.96,0.55
5226,17475,8,5,Germany;Berlin,2015-06-06,132,0.96,0.55
5227,17476,11,6,Germany;Dresden,2015-06-06,131,0.96,0.55
5228,17477,11,2,Denmark;Copenhagen,2015-06-06,127,0.96,0.55
5229,17478,10,5,Germany;Berlin,2015-06-06,125,0.96,0.55
5230,17479,3,3,Czech republic;Brno,2015-06-06,124,0.96,0.55
5231,17480,2,4,Germany;Frankfurt,2015-06-06,124,0.96,0.55
5232,17481,1,6,Germany;Dresden,2015-06-06,122,0.96,0.55
5233,17482,8,4,Germany;Frankfurt,2015-06-06,118,0.96,0.55
5234,17483,7,3,Czech republic;Ostrava,2015-06-06,117,0.96,0.55
5235,17484,7,7,Germany;Frankfurt,2015-06-06,114,0.96,0.55
5236,17485,1,2,Denmark;Copenhagen,2015-06-06,112,0.96,0.55
5237,17486,1,1,Czech republic;Prague,2015-06-06,108,0.96,0.55
5238,17487,11,2,Denmark;Copenhagen,2015-06-06,107,0.96,0.55
5239,17488,11,5,Germany;Berlin,2015-06-06,106,0.96,0.55
5240,17489,3,5,Germany;Berlin,2015-06-06,102,0.96,0.55
5241,17490,1,7,Germany;Frankfurt,2015-06-06,99,0.96,0.4
5242,17491,4,6,Germany;Dresden,2015-06-06,93,0.96,0.4
5243,17492,6,3,Czech republic;Brno,2015-06-06,92,0.96,0.4
5244,17493,8,5,Germany;Berlin,2015-06-06,84,0.96,0.4
5245,17494,7,4,Germany;Frankfurt,2015-06-06,84,0.96,0.4
5246,17495,11,4,Germany;Frankfurt,2015-06-06,83,0.96,0.4
5247,17496,3,5,Germany;Berlin,2015-06-06,81,0.96,0.4
5248,17497,3,5,Germany;Berlin,2015-06-06,78,0.96,0.4
5249,17498,10,7,Germany;Frankfurt,2015-06-06,74,0.96,0.15
5250,17499,11,2,Denmark;Copenhagen,2015-06-06,72,0.96,0.15
5251,17500,3,6,Germany;Dresden,2015-06-06,70,0.96,0.15
5252,17501,6,5,Germany;Berlin,2015-06-06,67,0.96,0.15
5253,17502,8,1,Czech republic;Prague,2015-06-06,65,0.96,0.15
5254,17503,2,5,Germany;Berlin,2015-06-06,62,0.96,0.15
5255,17504,8,1,Czech republic;Prague,2015-06-06,53,0.96,0.15
5256,17505,11,1,Czech republic;Prague,2015-06-06,52,0.96,0.15
5257,17506,3,7,Germany;Frankfurt,2015-06-06,48,0.96,0.15
5258,17507,1,7,Germany;Frankfurt,2015-06-06,44,0.96,0.15
5259,17508,11,5,Germany;Berlin,2015-06-06,42,0.96,0.15
5260,17509,11,7,Germany;Frankfurt,2015-06-06,40,0.96,0.15
5261,17510,3,5,Germany;Berlin,2015-06-06,40,0.96,0.15
5262,17511,3,7,Germany;Frankfurt,2015-06-06,39,0.96,0.15
5263,17512,10,7,Germany;Frankfurt,2015-06-06,30,0.96,0.15
5264,17513,7,7,Germany;Frankfurt,2015-06-06,24,0.96,0.01
5265,17514,8,3,Czech republic;Ostrava,2015-06-06,20,0.96,0.01
5266,17515,10,1,Czech republic;Prague,2015-06-06,19,0.96,0.01
5267,17516,10,1,Czech republic;Prague,2015-06-06,16,0.96,0.01
5268,17517,3,5,Germany;Berlin,2015-06-06,10,0.96,0.0
5269,17518,1,5,Germany;Berlin,2015-06-06,5,0.96,0.0
5270,17519,6,4,Germany;Frankfurt,2015-06-06,4,0.96,0.0
5271,17520,8,5,Germany;Berlin,2015-06-06,2,0.96,0.0
5272,17521,11,5,Germany;Berlin,2015-06-06,1,0.96,0.0
5273,17522,6,7,Germany;Frankfurt,2015-06-08,149,0.963,0.55
5274,17523,10,7,Germany;Frankfurt,2015-06-08,145,0.963,0.55
5275,17524,11,5,Germany;Berlin,2015-06-08,141,0.963,0.55
5276,17525,7,7,Germany;Frankfurt,2015-06-08,135,0.963,0.55
5277,17526,6,7,Germany;Frankfurt,2015-06-08,132,0.963,0.55
5278,17527,10,2,Denmark;Copenhagen,2015-06-08,131,0.963,0.55
5279,17528,2,7,Germany;Frankfurt,2015-06-08,130,0.963,0.55
5280,17529,10,7,Germany;Frankfurt,2015-06-08,125,0.963,0.55
5281,17530,7,5,Germany;Berlin,2015-06-08,124,0.963,0.55
5282,17531,10,3,Czech republic;Ostrava,2015-06-08,123,0.963,0.55
5283,17532,6,7,Germany;Frankfurt,2015-06-08,119,0.963,0.55
5284,17533,11,4,Germany;Frankfurt,2015-06-08,114,0.963,0.55
5285,17534,1,5,Germany;Berlin,2015-06-08,111,0.963,0.55
5286,17535,2,2,Denmark;Copenhagen,2015-06-08,110,0.963,0.55
5287,17536,9,5,Germany;Berlin,2015-06-08,104,0.963,0.55
5288,17537,8,7,Germany;Frankfurt,2015-06-08,104,0.963,0.55
5289,17538,6,6,Germany;Dresden,2015-06-08,102,0.963,0.55
5290,17539,10,5,Germany;Berlin,2015-06-08,94,0.963,0.4
5291,17540,1,7,Germany;Frankfurt,2015-06-08,87,0.963,0.4
5292,17541,6,4,Germany;Frankfurt,2015-06-08,85,0.963,0.4
5293,17542,10,5,Germany;Berlin,2015-06-08,80,0.963,0.4
5294,17543,7,4,Germany;Frankfurt,2015-06-08,77,0.963,0.4
5295,17544,8,6,Germany;Dresden,2015-06-08,71,0.963,0.15
5296,17545,9,7,Germany;Frankfurt,2015-06-08,67,0.963,0.15
5297,17546,2,5,Germany;Berlin,2015-06-08,65,0.963,0.15
5298,17547,2,4,Germany;Frankfurt,2015-06-08,58,0.963,0.15
5299,17548,8,5,Germany;Berlin,2015-06-08,56,0.963,0.15
5300,17549,1,2,Denmark;Copenhagen,2015-06-08,54,0.963,0.15
5301,17550,7,3,Czech republic;Ostrava,2015-06-08,53,0.963,0.15
5302,17551,11,5,Germany;Berlin,2015-06-08,53,0.963,0.15
5303,17552,2,2,Denmark;Copenhagen,2015-06-08,47,0.963,0.15
5304,17553,7,4,Germany;Frankfurt,2015-06-08,46,0.963,0.15
5305,17554,6,1,Czech republic;Prague,2015-06-08,45,0.963,0.15
5306,17555,3,3,Czech republic;Brno,2015-06-08,43,0.963,0.15
5307,17556,4,7,Germany;Frankfurt,2015-06-08,41,0.963,0.15
5308,17557,2,5,Germany;Berlin,2015-06-08,27,0.963,0.15
5309,17558,4,5,Germany;Berlin,2015-06-08,22,0.963,0.01
5310,17559,10,1,Czech republic;Prague,2015-06-08,21,0.963,0.01
5311,17560,5,4,Germany;Frankfurt,2015-06-08,17,0.963,0.01
5312,17561,9,5,Germany;Berlin,2015-06-08,16,0.963,0.01
5313,17562,4,6,Germany;Dresden,2015-06-08,8,0.963,0.0
5314,17563,10,1,Czech republic;Prague,2015-06-08,3,0.963,0.0
5315,17564,3,1,Czech republic;Prague,2015-06-09,144,0.961,0.55
5316,17565,11,5,Germany;Berlin,2015-06-09,144,0.961,0.55
5317,17566,2,7,Germany;Frankfurt,2015-06-09,141,0.961,0.55
5318,17567,11,7,Germany;Frankfurt,2015-06-09,139,0.961,0.55
5319,17568,3,1,Czech republic;Prague,2015-06-09,136,0.961,0.55
5320,17569,7,7,Germany;Frankfurt,2015-06-09,136,0.961,0.55
5321,17570,7,7,Germany;Frankfurt,2015-06-09,133,0.961,0.55
5322,17571,2,1,Czech republic;Prague,2015-06-09,128,0.961,0.55
5323,17572,2,7,Germany;Frankfurt,2015-06-09,126,0.961,0.55
5324,17573,9,1,Czech republic;Prague,2015-06-09,126,0.961,0.55
5325,17574,4,7,Germany;Frankfurt,2015-06-09,122,0.961,0.55
5326,17575,10,7,Germany;Frankfurt,2015-06-09,113,0.961,0.55
5327,17576,10,6,Germany;Dresden,2015-06-09,111,0.961,0.55
5328,17577,5,2,Denmark;Copenhagen,2015-06-09,109,0.961,0.55
5329,17578,7,2,Denmark;Copenhagen,2015-06-09,108,0.961,0.55
5330,17579,8,5,Germany;Berlin,2015-06-09,92,0.961,0.4
5331,17580,3,3,Czech republic;Brno,2015-06-09,89,0.961,0.4
5332,17581,6,6,Germany;Dresden,2015-06-09,88,0.961,0.4
5333,17582,2,7,Germany;Frankfurt,2015-06-09,87,0.961,0.4
5334,17583,5,5,Germany;Berlin,2015-06-09,87,0.961,0.4
5335,17584,1,6,Germany;Dresden,2015-06-09,82,0.961,0.4
5336,17585,10,5,Germany;Berlin,2015-06-09,79,0.961,0.4
5337,17586,8,5,Germany;Berlin,2015-06-09,77,0.961,0.4
5338,17587,6,2,Denmark;Copenhagen,2015-06-09,76,0.961,0.4
5339,17588,11,2,Denmark;Copenhagen,2015-06-09,74,0.961,0.15
5340,17589,8,4,Germany;Frankfurt,2015-06-09,71,0.961,0.15
5341,17590,2,1,Czech republic;Prague,2015-06-09,71,0.961,0.15
5342,17591,8,2,Denmark;Copenhagen,2015-06-09,70,0.961,0.15
5343,17592,7,7,Germany;Frankfurt,2015-06-09,64,0.961,0.15
5344,17593,6,3,Czech republic;Brno,2015-06-09,63,0.961,0.15
5345,17594,1,6,Germany;Dresden,2015-06-09,63,0.961,0.15
5346,17595,4,3,Czech republic;Brno,2015-06-09,63,0.961,0.15
5347,17596,3,7,Germany;Frankfurt,2015-06-09,51,0.961,0.15
5348,17597,5,2,Denmark;Copenhagen,2015-06-09,50,0.961,0.15
5349,17598,11,4,Germany;Frankfurt,2015-06-09,49,0.961,0.15
5350,17599,1,5,Germany;Berlin,2015-06-09,49,0.961,0.15
5351,17600,7,4,Germany;Frankfurt,2015-06-09,43,0.961,0.15
5352,17601,8,5,Germany;Berlin,2015-06-09,40,0.961,0.15
5353,17602,1,5,Germany;Berlin,2015-06-09,36,0.961,0.15
5354,17603,9,5,Germany;Berlin,2015-06-09,35,0.961,0.15
5355,17604,6,5,Germany;Berlin,2015-06-09,35,0.961,0.15
5356,17605,3,1,Czech republic;Prague,2015-06-09,33,0.961,0.15
5357,17606,10,6,Germany;Dresden,2015-06-09,32,0.961,0.15
5358,17607,7,5,Germany;Berlin,2015-06-09,27,0.961,0.15
5359,17608,8,7,Germany;Frankfurt,2015-06-09,27,0.961,0.15
5360,17609,6,1,Czech republic;Prague,2015-06-09,14,0.961,0.01
5361,17610,1,5,Germany;Berlin,2015-06-09,14,0.961,0.01
5362,17611,1,7,Germany;Frankfurt,2015-06-09,13,0.961,0.01
5363,17612,5,7,Germany;Frankfurt,2015-06-09,3,0.961,0.0
5364,17613,1,6,Germany;Dresden,2015-06-09,1,0.961,0.0
5365,17614,4,7,Germany;Frankfurt,2015-06-10,149,0.972,0.55
5366,17615,2,7,Germany;Frankfurt,2015-06-10,145,0.972,0.55
5367,17616,11,7,Germany;Frankfurt,2015-06-10,141,0.972,0.55
5368,17617,5,4,Germany;Frankfurt,2015-06-10,135,0.972,0.55
5369,17618,4,5,Germany;Berlin,2015-06-10,134,0.972,0.55
5370,17619,6,7,Germany;Frankfurt,2015-06-10,133,0.972,0.55
5371,17620,9,1,Czech republic;Prague,2015-06-10,125,0.972,0.55
5372,17621,2,3,Czech republic;Brno,2015-06-10,124,0.972,0.55
5373,17622,2,7,Germany;Frankfurt,2015-06-10,113,0.972,0.55
5374,17623,8,5,Germany;Berlin,2015-06-10,108,0.972,0.55
5375,17624,8,5,Germany;Berlin,2015-06-10,107,0.972,0.55
5376,17625,1,7,Germany;Frankfurt,2015-06-10,104,0.972,0.55
5377,17626,10,3,Czech republic;Ostrava,2015-06-10,104,0.972,0.55
5378,17627,2,7,Germany;Frankfurt,2015-06-10,104,0.972,0.55
5379,17628,7,6,Germany;Dresden,2015-06-10,99,0.972,0.4
5380,17629,1,7,Germany;Frankfurt,2015-06-10,83,0.972,0.4
5381,17630,8,4,Germany;Frankfurt,2015-06-10,81,0.972,0.4
5382,17631,11,1,Czech republic;Prague,2015-06-10,80,0.972,0.4
5383,17632,7,6,Germany;Dresden,2015-06-10,79,0.972,0.4
5384,17633,5,5,Germany;Berlin,2015-06-10,78,0.972,0.4
5385,17634,11,4,Germany;Frankfurt,2015-06-10,76,0.972,0.4
5386,17635,10,5,Germany;Berlin,2015-06-10,53,0.972,0.15
5387,17636,1,5,Germany;Berlin,2015-06-10,53,0.972,0.15
5388,17637,9,5,Germany;Berlin,2015-06-10,52,0.972,0.15
5389,17638,5,3,Czech republic;Brno,2015-06-10,48,0.972,0.15
5390,17639,4,4,Germany;Frankfurt,2015-06-10,48,0.972,0.15
5391,17640,9,6,Germany;Dresden,2015-06-10,31,0.972,0.15
5392,17641,2,4,Germany;Frankfurt,2015-06-10,29,0.972,0.15
5393,17642,2,5,Germany;Berlin,2015-06-10,23,0.972,0.01
5394,17643,6,7,Germany;Frankfurt,2015-06-10,21,0.972,0.01
5395,17644,10,5,Germany;Berlin,2015-06-10,17,0.972,0.01
5396,17645,8,5,Germany;Berlin,2015-06-10,8,0.972,0.0
5397,17646,2,5,Germany;Berlin,2015-06-11,148,0.971,0.55
5398,17647,7,5,Germany;Berlin,2015-06-11,147,0.971,0.55
5399,17648,2,5,Germany;Berlin,2015-06-11,141,0.971,0.55
5400,17649,5,2,Denmark;Copenhagen,2015-06-11,140,0.971,0.55
5401,17650,3,7,Germany;Frankfurt,2015-06-11,133,0.971,0.55
5402,17651,8,5,Germany;Berlin,2015-06-11,130,0.971,0.55
5403,17652,9,6,Germany;Dresden,2015-06-11,126,0.971,0.55
5404,17653,1,5,Germany;Berlin,2015-06-11,120,0.971,0.55
5405,17654,9,4,Germany;Frankfurt,2015-06-11,116,0.971,0.55
5406,17655,8,4,Germany;Frankfurt,2015-06-11,116,0.971,0.55
5407,17656,1,2,Denmark;Copenhagen,2015-06-11,116,0.971,0.55
5408,17657,10,7,Germany;Frankfurt,2015-06-11,114,0.971,0.55
5409,17658,5,5,Germany;Berlin,2015-06-11,105,0.971,0.55
5410,17659,3,4,Germany;Frankfurt,2015-06-11,99,0.971,0.4
5411,17660,8,5,Germany;Berlin,2015-06-11,96,0.971,0.4
5412,17661,8,4,Germany;Frankfurt,2015-06-11,95,0.971,0.4
5413,17662,7,5,Germany;Berlin,2015-06-11,93,0.971,0.4
5414,17663,10,5,Germany;Berlin,2015-06-11,91,0.971,0.4
5415,17664,9,5,Germany;Berlin,2015-06-11,89,0.971,0.4
5416,17665,8,3,Czech republic;Ostrava,2015-06-11,84,0.971,0.4
5417,17666,7,7,Germany;Frankfurt,2015-06-11,83,0.971,0.4
5418,17667,11,2,Denmark;Copenhagen,2015-06-11,78,0.971,0.4
5419,17668,4,6,Germany;Dresden,2015-06-11,77,0.971,0.4
5420,17669,10,6,Germany;Dresden,2015-06-11,75,0.971,0.15
5421,17670,4,5,Germany;Berlin,2015-06-11,70,0.971,0.15
5422,17671,8,5,Germany;Berlin,2015-06-11,70,0.971,0.15
5423,17672,1,7,Germany;Frankfurt,2015-06-11,68,0.971,0.15
5424,17673,10,5,Germany;Berlin,2015-06-11,66,0.971,0.15
5425,17674,6,5,Germany;Berlin,2015-06-11,63,0.971,0.15
5426,17675,3,4,Germany;Frankfurt,2015-06-11,60,0.971,0.15
5427,17676,9,5,Germany;Berlin,2015-06-11,58,0.971,0.15
5428,17677,4,6,Germany;Dresden,2015-06-11,56,0.971,0.15
5429,17678,9,7,Germany;Frankfurt,2015-06-11,55,0.971,0.15
5430,17679,2,4,Germany;Frankfurt,2015-06-11,54,0.971,0.15
5431,17680,11,3,Czech republic;Ostrava,2015-06-11,52,0.971,0.15
5432,17681,3,3,Czech republic;Brno,2015-06-11,49,0.971,0.15
5433,17682,1,7,Germany;Frankfurt,2015-06-11,45,0.971,0.15
5434,17683,5,2,Denmark;Copenhagen,2015-06-11,40,0.971,0.15
5435,17684,2,2,Denmark;Copenhagen,2015-06-11,34,0.971,0.15
5436,17685,5,1,Czech republic;Prague,2015-06-11,33,0.971,0.15
5437,17686,10,7,Germany;Frankfurt,2015-06-11,32,0.971,0.15
5438,17687,6,1,Czech republic;Prague,2015-06-11,32,0.971,0.15
5439,17688,8,7,Germany;Frankfurt,2015-06-11,16,0.971,0.01
5440,17689,8,5,Germany;Berlin,2015-06-11,15,0.971,0.01
5441,17690,3,5,Germany;Berlin,2015-06-11,13,0.971,0.01
5442,17691,1,6,Germany;Dresden,2015-06-11,11,0.971,0.01
5443,17692,3,5,Germany;Berlin,2015-06-11,8,0.971,0.0
5444,17693,9,5,Germany;Berlin,2015-06-11,4,0.971,0.0
5445,17694,1,3,Czech republic;Brno,2015-06-11,4,0.971,0.0
5446,17695,4,6,Germany;Dresden,2015-06-12,149,0.971,0.55
5447,17696,7,5,Germany;Berlin,2015-06-12,149,0.971,0.55
5448,17697,7,4,Germany;Frankfurt,2015-06-12,148,0.971,0.55
5449,17698,4,2,Denmark;Copenhagen,2015-06-12,145,0.971,0.55
5450,17699,1,5,Germany;Berlin,2015-06-12,137,0.971,0.55
5451,17700,3,7,Germany;Frankfurt,2015-06-12,135,0.971,0.55
5452,17701,11,5,Germany;Berlin,2015-06-12,135,0.971,0.55
5453,17702,1,6,Germany;Dresden,2015-06-12,134,0.971,0.55
5454,17703,6,7,Germany;Frankfurt,2015-06-12,131,0.971,0.55
5455,17704,8,7,Germany;Frankfurt,2015-06-12,130,0.971,0.55
5456,17705,3,5,Germany;Berlin,2015-06-12,128,0.971,0.55
5457,17706,9,7,Germany;Frankfurt,2015-06-12,125,0.971,0.55
5458,17707,7,5,Germany;Berlin,2015-06-12,121,0.971,0.55
5459,17708,1,7,Germany;Frankfurt,2015-06-12,120,0.971,0.55
5460,17709,10,7,Germany;Frankfurt,2015-06-12,120,0.971,0.55
5461,17710,10,6,Germany;Dresden,2015-06-12,115,0.971,0.55
5462,17711,2,7,Germany;Frankfurt,2015-06-12,111,0.971,0.55
5463,17712,5,5,Germany;Berlin,2015-06-12,109,0.971,0.55
5464,17713,3,1,Czech republic;Prague,2015-06-12,100,0.971,0.55
5465,17714,10,4,Germany;Frankfurt,2015-06-12,86,0.971,0.4
5466,17715,9,7,Germany;Frankfurt,2015-06-12,81,0.971,0.4
5467,17716,5,3,Czech republic;Brno,2015-06-12,80,0.971,0.4
5468,17717,6,7,Germany;Frankfurt,2015-06-12,75,0.971,0.15
5469,17718,8,7,Germany;Frankfurt,2015-06-12,70,0.971,0.15
5470,17719,6,6,Germany;Dresden,2015-06-12,69,0.971,0.15
5471,17720,1,4,Germany;Frankfurt,2015-06-12,66,0.971,0.15
5472,17721,4,3,Czech republic;Brno,2015-06-12,62,0.971,0.15
5473,17722,4,1,Czech republic;Prague,2015-06-12,57,0.971,0.15
5474,17723,7,7,Germany;Frankfurt,2015-06-12,56,0.971,0.15
5475,17724,3,5,Germany;Berlin,2015-06-12,52,0.971,0.15
5476,17725,2,7,Germany;Frankfurt,2015-06-12,49,0.971,0.15
5477,17726,6,6,Germany;Dresden,2015-06-12,47,0.971,0.15
5478,17727,11,7,Germany;Frankfurt,2015-06-12,38,0.971,0.15
5479,17728,8,7,Germany;Frankfurt,2015-06-12,35,0.971,0.15
5480,17729,4,2,Denmark;Copenhagen,2015-06-12,35,0.971,0.15
5481,17730,7,3,Czech republic;Ostrava,2015-06-12,34,0.971,0.15
5482,17731,7,1,Czech republic;Prague,2015-06-12,32,0.971,0.15
5483,17732,1,3,Czech republic;Brno,2015-06-12,32,0.971,0.15
5484,17733,3,7,Germany;Frankfurt,2015-06-12,29,0.971,0.15
5485,17734,11,2,Denmark;Copenhagen,2015-06-12,27,0.971,0.15
5486,17735,1,6,Germany;Dresden,2015-06-12,24,0.971,0.01
5487,17736,11,2,Denmark;Copenhagen,2015-06-12,23,0.971,0.01
5488,17737,3,7,Germany;Frankfurt,2015-06-12,22,0.971,0.01
5489,17738,9,5,Germany;Berlin,2015-06-12,19,0.971,0.01
5490,17739,5,5,Germany;Berlin,2015-06-12,18,0.971,0.01
5491,17740,9,5,Germany;Berlin,2015-06-12,17,0.971,0.01
5492,17741,4,7,Germany;Frankfurt,2015-06-12,14,0.971,0.01
5493,17742,11,5,Germany;Berlin,2015-06-12,7,0.971,0.0
5494,17743,11,2,Denmark;Copenhagen,2015-06-12,6,0.971,0.0
5495,17744,11,5,Germany;Berlin,2015-06-12,4,0.971,0.0
5496,17745,6,4,Germany;Frankfurt,2015-06-12,3,0.971,0.0
5497,17746,5,5,Germany;Berlin,2015-06-13,146,0.968,0.55
5498,17747,2,5,Germany;Berlin,2015-06-13,146,0.968,0.55
5499,17748,8,5,Germany;Berlin,2015-06-13,145,0.968,0.55
5500,17749,10,5,Germany;Berlin,2015-06-13,143,0.968,0.55
5501,17750,8,6,Germany;Dresden,2015-06-13,134,0.968,0.55
5502,17751,9,5,Germany;Berlin,2015-06-13,134,0.968,0.55
5503,17752,1,7,Germany;Frankfurt,2015-06-13,129,0.968,0.55
5504,17753,7,7,Germany;Frankfurt,2015-06-13,128,0.968,0.55
5505,17754,6,4,Germany;Frankfurt,2015-06-13,127,0.968,0.55
5506,17755,3,5,Germany;Berlin,2015-06-13,125,0.968,0.55
5507,17756,11,7,Germany;Frankfurt,2015-06-13,122,0.968,0.55
5508,17757,9,5,Germany;Berlin,2015-06-13,122,0.968,0.55
5509,17758,4,6,Germany;Dresden,2015-06-13,120,0.968,0.55
5510,17759,6,3,Czech republic;Brno,2015-06-13,117,0.968,0.55
5511,17760,8,7,Germany;Frankfurt,2015-06-13,117,0.968,0.55
5512,17761,5,1,Czech republic;Prague,2015-06-13,112,0.968,0.55
5513,17762,5,6,Germany;Dresden,2015-06-13,111,0.968,0.55
5514,17763,5,5,Germany;Berlin,2015-06-13,109,0.968,0.55
5515,17764,1,7,Germany;Frankfurt,2015-06-13,106,0.968,0.55
5516,17765,7,4,Germany;Frankfurt,2015-06-13,104,0.968,0.55
5517,17766,1,1,Czech republic;Prague,2015-06-13,101,0.968,0.55
5518,17767,2,7,Germany;Frankfurt,2015-06-13,96,0.968,0.4
5519,17768,5,7,Germany;Frankfurt,2015-06-13,94,0.968,0.4
5520,17769,8,5,Germany;Berlin,2015-06-13,88,0.968,0.4
5521,17770,5,7,Germany;Frankfurt,2015-06-13,87,0.968,0.4
5522,17771,3,5,Germany;Berlin,2015-06-13,86,0.968,0.4
5523,17772,2,7,Germany;Frankfurt,2015-06-13,86,0.968,0.4
5524,17773,8,7,Germany;Frankfurt,2015-06-13,84,0.968,0.4
5525,17774,6,1,Czech republic;Prague,2015-06-13,80,0.968,0.4
5526,17775,10,5,Germany;Berlin,2015-06-13,79,0.968,0.4
5527,17776,9,4,Germany;Frankfurt,2015-06-13,77,0.968,0.4
5528,17777,5,7,Germany;Frankfurt,2015-06-13,76,0.968,0.4
5529,17778,8,2,Denmark;Copenhagen,2015-06-13,76,0.968,0.4
5530,17779,10,7,Germany;Frankfurt,2015-06-13,75,0.968,0.15
5531,17780,11,5,Germany;Berlin,2015-06-13,74,0.968,0.15
5532,17781,11,7,Germany;Frankfurt,2015-06-13,71,0.968,0.15
5533,17782,8,7,Germany;Frankfurt,2015-06-13,64,0.968,0.15
5534,17783,9,3,Czech republic;Ostrava,2015-06-13,62,0.968,0.15
5535,17784,7,5,Germany;Berlin,2015-06-13,59,0.968,0.15
5536,17785,11,2,Denmark;Copenhagen,2015-06-13,54,0.968,0.15
5537,17786,1,2,Denmark;Copenhagen,2015-06-13,53,0.968,0.15
5538,17787,4,5,Germany;Berlin,2015-06-13,51,0.968,0.15
5539,17788,11,7,Germany;Frankfurt,2015-06-13,50,0.968,0.15
5540,17789,11,7,Germany;Frankfurt,2015-06-13,47,0.968,0.15
5541,17790,3,1,Czech republic;Prague,2015-06-13,47,0.968,0.15
5542,17791,9,1,Czech republic;Prague,2015-06-13,45,0.968,0.15
5543,17792,8,3,Czech republic;Ostrava,2015-06-13,41,0.968,0.15
5544,17793,11,5,Germany;Berlin,2015-06-13,40,0.968,0.15
5545,17794,1,5,Germany;Berlin,2015-06-13,37,0.968,0.15
5546,17795,2,5,Germany;Berlin,2015-06-13,29,0.968,0.15
5547,17796,8,4,Germany;Frankfurt,2015-06-13,27,0.968,0.15
5548,17797,10,5,Germany;Berlin,2015-06-13,23,0.968,0.01
5549,17798,11,4,Germany;Frankfurt,2015-06-13,23,0.968,0.01
5550,17799,8,1,Czech republic;Prague,2015-06-13,20,0.968,0.01
5551,17800,9,7,Germany;Frankfurt,2015-06-13,20,0.968,0.01
5552,17801,11,2,Denmark;Copenhagen,2015-06-13,16,0.968,0.01
5553,17802,1,5,Germany;Berlin,2015-06-13,15,0.968,0.01
5554,17803,3,7,Germany;Frankfurt,2015-06-13,6,0.968,0.0
5555,17804,11,2,Denmark;Copenhagen,2015-06-13,5,0.968,0.0
5556,17805,9,6,Germany;Dresden,2015-06-13,1,0.968,0.0
5557,17806,3,4,Germany;Frankfurt,2015-06-16,143,0.973,0.55
5558,17807,5,5,Germany;Berlin,2015-06-16,137,0.973,0.55
5559,17808,3,4,Germany;Frankfurt,2015-06-16,136,0.973,0.55
5560,17809,6,5,Germany;Berlin,2015-06-16,135,0.973,0.55
5561,17810,1,6,Germany;Dresden,2015-06-16,134,0.973,0.55
5562,17811,8,7,Germany;Frankfurt,2015-06-16,131,0.973,0.55
5563,17812,1,7,Germany;Frankfurt,2015-06-16,129,0.973,0.55
5564,17813,4,5,Germany;Berlin,2015-06-16,124,0.973,0.55
5565,17814,11,1,Czech republic;Prague,2015-06-16,120,0.973,0.55
5566,17815,2,2,Denmark;Copenhagen,2015-06-16,115,0.973,0.55
5567,17816,1,7,Germany;Frankfurt,2015-06-16,114,0.973,0.55
5568,17817,2,6,Germany;Dresden,2015-06-16,113,0.973,0.55
5569,17818,8,5,Germany;Berlin,2015-06-16,111,0.973,0.55
5570,17819,2,7,Germany;Frankfurt,2015-06-16,110,0.973,0.55
5571,17820,4,5,Germany;Berlin,2015-06-16,110,0.973,0.55
5572,17821,8,7,Germany;Frankfurt,2015-06-16,107,0.973,0.55
5573,17822,7,5,Germany;Berlin,2015-06-16,105,0.973,0.55
5574,17823,10,3,Czech republic;Ostrava,2015-06-16,105,0.973,0.55
5575,17824,7,5,Germany;Berlin,2015-06-16,99,0.973,0.4
5576,17825,8,7,Germany;Frankfurt,2015-06-16,95,0.973,0.4
5577,17826,10,5,Germany;Berlin,2015-06-16,94,0.973,0.4
5578,17827,5,5,Germany;Berlin,2015-06-16,93,0.973,0.4
